,Cargo Metric TONS
111,138.40025499745133
112,432.9757679878378
113,258.78709110884677
114,60.73099572649659
115,-106.82980806211236
116,296.00578195436424
117,-0.00845180142775348
118,349.9352966092249
119,17.031765208282877
120,61.790191487551226
121,411.45177877624394
122,110.9825249134491
123,44.89923506810621
124,152.80285586584358
125,208.50673915311117
126,230.00515786972878
127,199.10566634008688
128,255.46550588752262
129,580.7924198122705
130,671.2513602842424
131,423.4886027920627
132,114.92503445448473
133,608.287238734555
134,432.64150221003615
135,35.00039782294027
136,336.8692327318901
137,41.0492203684324
138,167.59644855307602
139,39.3276341546682
140,245.20205277714598
141,122.86072776393249
142,561.3753047890061
143,155.26208867414044
144,425.22575652359427
145,125.40812926491121
146,173.26443694848575
147,253.12817749746458
148,126.78530700765275
149,34.945823409377454
150,141.9714241984961
151,333.1662263649567
152,-112.85901823240579
153,428.77219410103
154,43.39934737132873
155,225.95546632384867
156,189.4776045791676
157,594.247120624025
158,-72.93992477406783
159,81.81079345587818
160,231.91041023447198
161,369.86230534378967
162,237.63200147506055
163,584.9715659850071
164,156.06437854989986
165,556.2424370765145
166,267.2735565117257
167,428.67063345619437
168,-3.531018911195673
169,345.97633255120775
170,99.97612260344766
171,313.14073377662
172,400.18411622157515
173,259.1298273670021
174,361.2462700681134
175,188.381545401957
176,437.44890495341065
177,234.4000066012204
178,23.97499906339951
179,153.72308899879937
180,28.368211066292815
181,208.3925356583949
182,363.4255101994709
183,185.58299364900915
184,432.6619926393561
185,402.47637824860556
186,327.3798088170728
187,140.80360343230137
188,-28.016749897416133
189,316.85429720855177
190,29.714927033095137
191,425.10598135002476
192,302.77124930989146
193,112.07999332209366
194,257.1799519669297
195,206.2004783907616
196,617.0413455380581
197,278.84461931439444
198,44.655239665295454
199,115.03729866072416
200,216.39081116854598
201,339.39383794362095
202,216.95960469449983
203,549.4545978514104
204,129.29762720909218
205,-99.58943723440501
206,-23.174582169226
207,44.55064788246821
208,146.6236755684452
209,-117.0597361578487
210,376.9489715029538
211,369.4735968663308
212,139.14368960642463
213,254.01308117884054
214,523.5382813282713
215,233.21216731196483
216,239.1768860086076
217,154.1403547075497
218,454.1799235589226
219,13.22653184298295
220,116.75973187013867
221,376.3235431744956
222,213.201790607183
223,286.8928672770805
224,94.71066929376242
225,294.27921130980496
226,211.11221752081465
227,195.8509156210999
228,243.22489735214336
229,206.4075543548538
230,475.8912147738605
231,163.705423361285
232,4.549615853137823
233,-30.459646829274163
234,-82.09429417924412
235,649.2457770123744
236,401.37842773736736
237,-77.22366272963177
238,65.70312322157301
239,260.2474315130334
240,639.6692563759159
241,567.4348404824567
242,385.9475439354144
243,74.12764835934422
244,149.9910151586991
245,440.6969503798778
246,-56.70486893974328
247,72.39330534935013
248,161.92570756360516
249,193.34715692250748
250,247.5243386134789
251,256.3557437378732
252,74.69006732543545
253,-19.238356345147253
254,490.77299984757383
255,536.4310186738419
256,121.12977094444264
257,107.00435481437279
258,11.132517335747536
259,553.8382223657006
260,378.74355660339927
261,-34.09117632834793
262,215.07800362035096
263,593.528310891189
264,133.34002581098662
265,446.225564430193
266,226.0139217524221
267,421.600709161022
268,296.4929742855951
269,241.6090313954735
270,228.01099225351655
271,427.4553613364556
272,449.851319785054
273,265.07939164253014
274,88.12817468617564
275,227.25513793646167
276,298.6577740068238
277,507.48958453852066
278,-142.9306902539717
279,599.5926183673206
280,39.31230594867688
281,53.50770168919186
282,285.28250016457014
283,435.14853628095386
284,436.92350609011356
285,421.3915255953675
286,608.6010140830367
287,263.44853899280463
288,424.23085245466814
289,278.70323352757663
290,-0.015565512009658278
291,548.9712072267339
292,184.6069731295553
293,85.1768536704354
294,195.07113392476123
295,181.90364257719745
296,216.4934971561382
297,262.75705371592903
298,18.12638101108996
299,-11.933548278706013
300,173.18936772263692
301,483.7672054081128
302,105.9391914120479
303,389.8001853696456
304,1.962896798431018
305,524.1666983011985
306,520.9983166448078
307,229.2715790271139
308,198.28518429448502
309,341.2575624702813
310,161.32772929397098
311,194.7173366016957
312,110.43211293326632
313,403.9303131966318
314,317.7024804977603
315,-68.34241147002217
316,99.46890346898196
317,122.12859286801044
318,138.68308989800735
319,66.46350733871091
320,-42.78027834869704
321,115.75528182607816
322,253.94469582413097
323,249.62905148808684
324,169.50043855012643
325,-19.92702507755442
326,428.07861198578155
327,389.83434794756823
328,464.5487146226127
329,397.6505867098376
330,-19.488822483296218
331,137.03520950918005
332,172.55106346796737
333,109.14641345406261
334,211.51600152412684
335,294.3322777869192
336,525.0456661446924
337,223.76130145465308
338,578.9008479383178
339,-31.846649863181113
340,301.22854774298764
341,229.37829379059255
342,296.2933464851319
343,211.26945366542625
344,319.88620561005314
345,313.1790927671494
346,194.30413691181698
347,-20.396432407006643
348,105.47513217567901
349,585.1807495506616
350,344.06592729862706
351,132.99482543116116
352,404.6770377427936
353,468.89465308260225
354,333.1141201354509
355,302.6901383888438
356,66.08406112056016
357,315.47784941917223
358,312.4237310850689
359,91.31997635493126
360,460.1719620542391
361,408.440019993486
362,146.43293279190135
363,381.0392476816753
364,-10.461696868364896
365,413.1141331257803
366,610.5634427132986
367,442.89532386446297
368,70.40522830844588
369,235.6003759585753
370,444.6949049415386
371,97.31545334442004
372,175.59850453732446
373,96.21334888608241
374,278.661646566454
375,224.7807876083687
376,379.2937299354409
377,259.8467683125831
378,489.88000120804327
379,0.1529608507297553
380,-23.279173952053213
381,362.1587781131851
382,-53.9196290574144
383,297.37835234918145
384,417.0435620325465
385,363.2312513716545
386,38.957075872302624
387,-110.09547856465065
388,224.54076873891353
389,274.4194955720127
390,119.7973266674192
391,225.72141991416484
392,94.50476465044446
393,135.70270493939103
394,530.2262339946492
395,34.25754219519115
396,621.8299378781225
397,76.38999742002622
398,364.9750089001238
399,99.21166722091114
400,426.0155634518572
401,532.943357777981
402,-40.863413144153014
403,257.2282493020495
404,123.04543803297624
405,593.1372682158403
406,142.57940117018802
407,505.4000114521523
408,158.00987464694384
409,216.46826017162076
410,154.24587624858455
411,217.85194827301302
412,217.1788068470663
413,30.548133504636922
414,25.155947951313124
415,-99.7986208000595
416,193.4034680692869
417,50.20211978640589
418,347.0088075944705
419,17.887670866624035
420,228.68468553306553
421,261.53701579778505
422,134.43445784591205
423,35.055297456706825
424,191.2596914377014
425,94.26594022250227
426,210.58629365256755
427,476.0018406798117
428,530.4354175603037
429,74.48287843571848
430,-107.20982841857938
431,7.607660579424419
432,4.68974363755251
433,-13.918529582247118
434,412.8115644562414
435,156.33451957674527
436,72.28561782915978
437,251.8771848057016
438,521.3441164590758
439,189.1066342489466
440,208.77235318835105
441,112.42470911850101
442,164.15442434765208
443,447.0939533287512
444,203.7946154793263
445,309.9310816463353
446,272.90380206608063
447,119.13941000580616
448,555.8232036692418
449,341.902228638824
450,255.93457837999517
451,552.167882686605
452,13.813116476714583
453,163.75862739070095
454,232.48728514160837
455,-1.4532018185103937
456,-109.88629499899616
457,228.23761320042914
458,254.84608941143821
459,-49.50217657626729
460,80.6186492961076
461,315.79098953932265
462,123.42683949594358
463,105.91048621072046
464,61.74402871728876
465,248.08693422023302
466,598.9214499066449
467,587.1449151642576
468,234.4771147410395
469,72.18102604633253
470,18.57557632437775
471,245.68523894860795
472,209.63371856885684
473,453.94956608190455
474,266.95175249515495
475,316.88304995018063
476,-12.308349606075268
477,474.72493189609054
478,294.1746195269777
479,-99.02664252232074
480,32.63770659100527
481,643.5624030044239
482,-29.338709645503826
483,498.2382935535167
484,27.884231153258867
485,17.278552506636146
486,344.24733506002866
487,317.74883026694215
488,-105.12025533221106
489,44.52185864675502
490,221.9352348019623
491,347.53176650860667
492,285.76802984638454
493,251.19374214877053
494,296.359017354801
495,257.54800453873844
496,8.43161531051939
497,271.55556039180317
498,234.1898824389315
499,102.67962109271751
500,180.3430706369406
501,73.02168347196917
502,-39.72264049743342
503,334.68073430768305
504,21.234346095757672
505,253.8520589264279
506,177.4752115668471
507,-35.8840083926286
508,177.5776974610281
509,135.7339655326676
510,181.045640689402
511,-103.30380039140937
512,206.74104859803936
513,52.67255099018368
514,217.85737388307302
515,301.6244706644862
516,38.13117407027349
517,222.85357897932192
518,215.0101593925462
519,442.9957070319007
520,303.9390246378981
521,251.04296506657352
522,-28.225933463070618
523,252.99115555942967
524,260.6411656899077
525,84.45245914049164
526,78.7635206539193
527,58.58150504436858
528,6.848779380183572
529,253.42618768479215
530,120.21569379872815
531,155.27226578977343
532,412.5391512014365
533,5.204312144574345
534,103.48829726480814
535,274.37790861089
536,265.64283609523034
537,-17.503841179755085
538,191.29271296270366
539,-101.32539917434354
540,421.2112188953916
541,202.2964753225796
542,164.59236925453064
543,-2.42543293996016
544,568.6791227600345
545,250.09732211697545
546,423.9399079372696
547,203.74069948632612
548,198.4330741219635
549,331.25473540651905
550,230.32718628679748
551,580.1275435931327
552,14.909518135278944
553,206.7143316397822
554,20.84075020863807
555,515.9601388698209
556,52.39943284461708
557,177.66257157636815
558,-11.515181147397044
559,135.39817386601123
560,204.10006556379113
561,-60.088710907376026
562,142.14653064771085
563,106.46982274959628
564,88.39348734017676
565,260.1815087027558
566,245.82534015509458
567,17.579840822375473
568,212.32632520021338
569,315.4960848138025
570,432.54784160005886
571,137.70876972057573
572,-15.309676310559496
573,88.96384352957716
574,57.779571677553946
575,-98.00373761196391
576,257.0540603953548
577,-109.33774827978965
578,17.103683004474533
579,201.71185691718065
580,438.26086338238343
581,220.0471780967913
582,144.73170830419593
583,251.19765389068436
584,206.47789658396573
585,290.4388690257216
586,-90.7322847567595
587,593.8528172446167
588,31.86245481116842
589,644.0811427116819
590,222.33430605257863
591,584.9881594360214
592,241.3383639381093
593,185.3707070659783
594,474.9017193096573
595,85.03533565038748
596,307.85749150857555
597,365.88927716296064
598,267.1065001361891
599,233.95419854368754
600,291.10963309007644
601,70.57698264177859
602,-16.981990971526017
603,298.46572477437394
604,363.022067806
605,229.10131637461762
606,197.3054636163012
607,137.68768624293216
608,317.5856579001709
609,599.9289463890816
610,96.85637146847742
611,230.5352684298933
612,312.2458212469668
613,141.1097638990895
614,481.5217088625699
615,-112.36015810023366
616,136.2743618280619
617,240.99827364997464
618,434.23025423406114
619,-21.431051227140074
620,394.86188090625285
621,262.4802653547787
622,133.95420349520458
623,132.60787122766538
624,250.22575909103907
625,243.2051171117465
626,449.3563528254964
627,-33.03555410701941
628,33.051359055006685
629,225.56261660721518
630,-9.106000337273741
631,16.007281345910172
632,464.65220498288124
633,443.84200055098853
634,-27.803015711806722
635,656.7506489964892
636,292.20923633003116
637,468.6172348893981
638,372.57942912712144
639,-42.639983736638555
640,337.82767424891455
641,-36.23497960157229
642,427.4799381544966
643,409.12930206109695
644,14.553900478461372
645,102.76696662799067
646,-6.367956728639086
647,260.62712732422676
648,278.0747530724056
649,205.62108900703998
650,-87.98530350995532
651,19.42134702495821
652,549.2454142857559
653,290.36231517983697
654,1.9537124857598656
655,107.44788266445792
656,208.67950393799768
657,-12.214842598833883
658,-12.593661233134839
659,150.35690494799303
660,45.658116267347026
661,90.93036196525118
662,90.34214856069687
663,-8.473899020355361
664,33.37818872684818
665,438.74316509360455
666,95.37860929940202
667,324.567649016105
668,467.43436476868385
669,531.5208063168449
670,435.9428222827973
671,624.024102747318
672,576.6938016704603
673,210.81560298794884
674,596.1109166937247
675,287.3337142604091
676,5.57863915108382
677,426.0854805464572
678,479.8654774285802
679,590.5428407449717
680,-56.39109359126155
681,2.627405765308879
682,417.0842951841162
683,394.4435137749439
684,234.18452844296343
685,135.80729672221827
686,531.0055176057083
687,-18.588153640766166
688,236.56435400810304
689,217.23726227563978
690,257.0402542806338
691,437.2092894840167
692,294.2694442684326
693,113.53474319245379
694,35.559299272684
695,256.1609227612655
696,-3.4321299281417055
697,247.51804402087637
698,128.9411022540056
699,26.141371429270208
700,167.6857198990816
701,61.523977048836315
702,417.5437660642541
703,410.8155759250111
704,602.7980030841386
705,245.74854087559225
706,245.95945851673324
707,466.6397576961838
708,95.48320108222926
709,5.513055911380064
710,140.458887635894
711,-36.57967518858908
712,-112.3576310709758
713,558.4996702496585
714,-14.329822278403526
715,590.9937761562835
716,-118.73346914216592
717,239.34743733033505
718,28.14478506978685
719,291.3001867642085
720,247.7748120349763
721,-51.72964570730369
722,408.31864293502304
723,282.2538992451423
724,-68.20612659406095
725,225.79298219308455
726,561.1661212233516
727,31.170969534292823
728,230.5027107130902
729,194.94475556198043
730,41.949983849165534
731,320.90190599231323
732,505.4535018644945
733,607.4889258177727
734,532.6295824294991
735,217.48552856274694
736,275.9984645437571
737,106.80337874071239
738,252.33276955866552
739,79.08121916541975
740,488.1681380500689
741,-9.736474808485838
742,232.29473020908048
743,-104.63564319291675
744,344.54152457970827
745,248.2987007073201
746,244.80138245487385
747,104.02232037746843
748,120.16444277722324
749,158.68198986353048
750,63.85097533820638
751,273.29512389208435
752,-1.1719074983825521
753,40.20132668720055
754,24.29588812246314
755,133.47446295375573
756,651.2307583159154
757,-15.330858330774447
758,243.80484942789408
759,154.1311527883123
760,224.24009363817436
761,68.57128794573319
762,229.78331730591006
763,277.24885127037646
764,-81.57791535158327
765,389.82390543276983
766,208.3230730021322
767,274.68895400343735
768,433.55875829551053
769,339.6775975602359
770,215.07088990976908
771,131.38488986738736
772,217.16046299613743
773,102.0814930112051
774,55.30170694773244
775,278.59850951151924
776,395.5608141722156
777,460.22258538864713
778,-10.712163006513862
779,250.5974573593429
780,10.066055104954842
781,194.568836691446
782,225.9214191671482
783,-4.508487033228079
784,237.57163959244843
785,230.19534301380824
786,160.68485816018588
787,209.19584829602445
788,69.22060931839113
789,212.667541474919
790,244.57583369874735
791,150.44088841327203
792,432.0485745928638
793,153.20013008466321
794,255.337245129044
795,-93.34228972800611
796,224.33527670783255
797,-111.7027499397978
798,243.59823727200103
799,654.8192268946306
800,188.73798770517334
801,399.5419834582407
802,-17.282592760100812
803,225.83426476557906
804,-5.725854998488501
805,197.24900343059267
806,168.88591209958577
807,302.52513950701626
808,229.19012661377883
809,119.55000082457697
810,-84.670222034051
811,59.67405373751495
812,219.44114471832117
813,146.84863573458372
814,287.47976077112884
815,446.995395669048
816,267.5873318602074
817,112.62627780246191
818,472.53586582013304
819,-109.18374552359637
820,96.90765626455112
821,92.2462083805933
822,213.06039119155247
823,74.9944339607481
824,331.6903107130164
825,101.19185104085847
826,29.3036343369387
827,-94.25402276906033
828,298.15194942589227
829,371.88794385024585
830,233.00365286721419
831,174.2563465394665
832,32.690928022958985
833,257.71742975068287
834,159.76518731099185
835,165.68887062833863
836,-11.182399863735156
837,-19.444723366333307
838,285.39018768476046
839,137.89118934585045
840,249.90723712152288
841,561.6132375277713
842,87.96061681769956
843,363.59052051093784
844,486.0785649637005
845,417.50246286417143
846,440.9358599755974
847,228.67863233915574
848,3.8936665778496717
849,221.18852780785855
850,481.7415669016566
851,-24.781853544373234
852,220.64897435322354
853,20.56346622894347
854,243.8698854303649
855,667.7854079223794
856,289.5693338574972
857,233.95811028560138
858,189.09854809350807
859,577.8287869411099
860,65.83754020535721
861,237.15327246113947
862,260.70620169237856
863,-29.89258879817507
864,340.6763354212215
865,-69.52277854459425
866,417.1888869669434
867,412.5145743833954
868,-3.1568888019236567
869,229.01788135098855
870,227.24896235051418
871,278.04923565773015
872,10.962372544550192
873,405.915294500173
874,34.16671703053865
875,375.9051760431867
876,96.73727629448193
877,209.60130169635934
878,284.77512402053947
879,298.06914422301855
880,339.1736558289015
881,13.20683928997559
882,94.84044971701066
883,-11.619772930224286
884,215.0453724950936
885,167.70104033590326
886,168.25154891191937
887,237.4298852227368
888,433.9771254268195
889,262.3547014084386
890,390.15996249859165
891,514.0748417987145
892,327.65647106774065
893,640.9584173103665
894,72.73222659781598
895,281.0856450252572
896,24.184182629053993
897,-128.52207280624208
898,225.47226576342248
899,347.4678894704131
900,31.699434015776404
901,-71.71441638453194
902,10.280744237956696
903,222.1516539455435
904,122.81926756358925
905,40.06785803869482
906,-88.95395998961493
907,192.75059069278484
908,130.0072071943627
909,392.7909624879145
910,259.4474427114167
911,174.91303092053886
912,242.81304459430578
913,88.74797743329214
914,134.56619020466093
915,462.0390403294488
916,114.23956083769916
917,145.50589018494247
918,540.8193484122331
919,125.65779836912971
920,415.12884045938654
921,239.96318828229104
922,-145.2294469059945
923,430.1444931652088
924,-27.364813117548522
925,204.7811949070607
926,-58.41255057863282
927,174.07435137783557
928,302.2710111101864
929,235.9272056304168
930,98.23337580032661
931,80.9963592245015
932,-105.77766349264687
933,244.1195545345834
934,155.81804172026312
935,273.5844029609486
936,92.9376936574689
937,202.18012754606926
938,335.0466158856706
939,116.32428562817752
940,184.50238134672807
941,451.6975007559208
942,436.17129029601506
943,174.70952550793174
944,309.44877993511415
945,116.0271389128224
946,191.87945638005522
947,468.994944817792
948,587.8738095820927
949,210.70090402230676
950,59.59602661835564
951,367.6042058946819
952,105.02758100282576
953,133.7900919095672
954,43.72736515066194
955,518.7870174424074
956,-86.58721570046254
957,159.49066603562108
958,27.10946946774311
959,-26.557651282259883
960,290.6256473823847
961,239.00072396795537
962,238.9060674215822
963,8.295762934415592
964,461.72526498096715
965,442.9999156472902
966,481.78972821489845
967,437.65647649863115
968,250.69239890740684
969,88.0235829033484
970,445.4866819536039
971,71.43271891106039
972,97.24797465940664
973,200.23642881502266
974,264.14954779828963
975,310.30055534259384
976,135.52359686159235
977,212.8880152587013
978,238.0503686063695
979,122.5377157242175
980,249.5612673380629
981,667.9223204509667
982,408.4120280389074
983,473.5687662148965
984,282.8822474670832
985,-152.0211250792358
986,-29.442630210233773
987,-71.22806161609344
988,188.57693573663755
989,376.75857529985814
990,105.36771829125864
991,627.9023549702351
992,-35.71202068743611
993,357.5559202315902
994,573.7223907066233
995,38.72942943878104
996,339.37670361041637
997,318.0687413995635
998,-86.97150571533172
999,26.055211983418502
1000,-10.700098152514045
1001,178.17250624408155
1002,183.65817268990656
1003,-103.72216752271828
1004,515.582428941427
1005,52.01747330464892
1006,544.956971106091
1007,354.48648626536703
1008,46.613015296733124
1009,-82.68524073050992
1010,260.631782214545
1011,238.21553129026012
1012,459.57496137737587
1013,-4.085569281964183
1014,462.545918858711
1015,172.57455886934784
1016,132.7514715536161
1017,121.72438505113817
1018,-109.67445482858363
1019,132.81958182257773
1020,568.46993919438
1021,165.5068754667077
1022,206.89793550841185
1023,215.73458268331976
1024,184.4037876572031
1025,13.980971621356701
1026,226.22108035908852
1027,462.0422443921382
1028,269.4817597466023
1029,472.6404576029603
1030,21.96817056076665
1031,12.944790757464347
1032,-43.57191398753281
1033,454.583150901992
1034,105.0657232800135
1035,219.26317538164915
1036,455.96342425112425
1037,441.9418264746291
1038,432.9543714117583
1039,152.85874023929034
1040,186.69654621592366
1041,-0.9963067004905781
1042,250.19247506525699
1043,374.96399019941265
1044,656.3105733311822
1045,-112.18505165101897
1046,9.9614633221276
1047,212.98586744335566
1048,570.1241884615356
1049,95.49912252766795
1050,184.1601920686149
1051,61.97058581749249
1052,205.21297195796816
1053,244.8116377954567
1054,92.41519156407611
1055,430.2802809653039
1056,247.88197522756496
1057,24.605848461255306
1058,219.95635568261042
1059,173.6600491973661
1060,277.97016128957836
1061,240.98156061217276
1062,249.28006303705772
1063,446.40997216220234
1064,27.688814205779124
1065,354.5721456556683
1066,501.0116817137611
1067,438.846286889229
1068,245.43476552711053
1069,428.0549200788405
1070,183.84641672013316
1071,253.37485600844488
1072,274.5854390133195
1073,70.02688315172077
1074,236.37869331215902
1075,-64.85397771956218
1076,22.479481370896423
1077,492.4467772123947
1078,240.89368186714742
1079,419.3079866321232
1080,125.03041933651734
1081,-34.4901021022207
1082,457.44152702540316
1083,250.93837328374627
1084,247.5394784017185
1085,451.4897871774691
1086,53.176552806160885
1087,498.4749975897772
1088,212.20975920057427
1089,212.8767250405735
1090,425.84808996130835
1091,-5.901149232660799
1092,39.65504220683226
1093,64.28754999016925
1094,26.887231578728887
1095,501.1188449063498
1096,601.600152344141
1097,220.81372648048927
1098,210.27736659997584
1099,44.33595874946636
1100,336.91423491927634
1101,11.85490716620123
1102,98.78850260600841
1103,-13.847520567182414
1104,244.69343411501967
1105,77.26084106159931
1106,-69.13771567512612
1107,471.3392913732952
1108,125.32535417393679
1109,248.65015873862998
1110,235.8095595242298
1111,23.42851096495326
1112,385.7493510428603
1113,-16.264739229216588
1114,444.98068833544176
1115,430.3410114825268
1116,157.5884598230544
1117,296.4250788438808
1118,-121.93036760746094
1119,35.5110019375642
1120,54.14850111890982
1121,238.46826639852736
1122,168.14695712909213
1123,138.98118226959767
1124,184.73546532617132
1125,421.2634413568529
1126,131.63738724071484
1127,283.4021106438563
1128,111.6364375503637
1129,242.9483065210836
1130,234.7295543908696
1131,180.12004970163918
1132,157.40109294925273
1133,-47.44590775173975
1134,230.63986021272055
1135,240.5366931512743
1136,8.942793887419015
1137,205.28671725147802
1138,258.6886432193397
1139,43.347977020455204
1140,-49.430889055280886
1141,518.5677633199329
1142,510.5844182502463
1143,34.88252148239317
1144,81.05396965419871
1145,257.6128379678556
1146,190.87020117207098
1147,293.303797959272
1148,198.6489402182485
1149,129.20956550925405
1150,238.32012307308736
1151,228.48120476718435
1152,301.17040511816157
1153,330.8092276992885
1154,-16.93678314865599
1155,390.0890253040243
1156,70.19714580421703
1157,321.97577869642146
1158,402.6751192994616
1159,65.35098888256186
1160,13.152627765853168
1161,316.77444118320085
1162,80.74960301888603
1163,462.4580401136856
1164,283.05264235280964
1165,240.93248383954275
1166,534.0926811144344
1167,492.44420580263323
1168,579.0054397211452
1169,-45.14715109971689
1170,401.80690205149114
1171,458.27889394094893
1172,111.97540153926641
1173,24.06388754045517
1174,260.32290811838635
1175,276.54586266237163
1176,220.8977128532551
1177,225.04791874390634
1178,61.69573138216899
1179,242.56058049455598
1180,112.73854200870134
1181,281.7313874893301
1182,593.3464517814948
1183,165.28237146423152
1184,541.3016501234542
1185,85.63815058987453
1186,445.65942157999496
1187,37.731764037123526
1188,241.0109522425509
1189,280.8530814797152
1190,239.97809104467487
1191,78.4975152298683
1192,438.81676031041764
1193,330.90203914487915
1194,215.19382554352518
1195,-2.3300254698040703
1196,379.1588581609614
1197,558.3311438869191
1198,194.67897761116626
1199,9.697233665792766
1200,244.32873810023787
1201,614.2507289516254
1202,2.4955787683569213
1203,-115.34787299987414
1204,238.62619894267692
1205,543.2866314269954
1206,92.35802461036819
1207,-100.19790248115953
1208,266.6080375016703
1209,450.1887870404768
1210,314.80525720104885
1211,538.8974354126406
1212,184.14047440112768
1213,175.94090352890245
1214,418.0151964791321
1215,306.70428567975296
1216,106.39410783244753
1217,119.28032187165444
1218,127.19536648721822
1219,441.3075357808672
1220,396.86551687782395
1221,143.47410379081606
1222,178.64467627785768
1223,168.80103798424574
1224,491.96957429441164
1225,32.272560891650045
1226,390.0330889984243
1227,282.5421571789485
1228,406.24585512429036
1229,212.57378943269387
1230,414.19099759770415
1231,139.97120628957754
1232,201.9578481156384
1233,456.2483227339274
1234,228.40440548768203
1235,343.0333602081679
1236,101.98813581584191
1237,220.81081787946468
1238,241.0902970543237
1239,93.28903621303367
1240,604.4858024902122
1241,114.73455018442588
1242,368.7412727207719
1243,196.4363124811858
1244,219.14999491963349
1245,384.4627666635809
1246,297.7760305553578
1247,473.83974798419996
1248,258.8857375874409
1249,124.11357417155156
1250,-23.937644887551727
1251,488.8519531239449
1252,199.39503670266956
1253,357.87504015762124
1254,236.62262250415972
1255,289.67392564032446
1256,89.2304032685629
1257,338.8542140354312
1258,669.9795727915749
1259,229.00416368132053
1260,512.1916896253936
1261,134.5390496287393
1262,269.23495654068853
1263,111.44517010608544
1264,122.5015690520888
1265,-134.36321434284383
1266,306.4951021140985
1267,355.0939817943772
1268,257.2813157791637
1269,598.4262667967616
1270,533.6180496062128
1271,131.5446422442979
1272,199.98596267687367
1273,2.6213525713990578
1274,13.568423487400707
1275,169.9393043220618
1276,217.44872092994368
1277,54.98150441583334
1278,11.167646462312035
1279,117.23158765396937
1280,134.87996555314265
1281,471.58378491135545
1282,126.82145367978146
1283,363.320467939118
1284,273.5818315511872
1285,309.21999826286515
1286,467.3237388627326
1287,-153.79692281712238
1288,226.62967270437807
1289,397.3646038646808
1290,211.0690022388116
1291,158.3221669282509
1292,342.97509207324435
1293,-40.445818867442995
1294,258.4888683668543
1295,110.50261224408521
1296,136.97086622648533
1297,-27.3587599236387
1298,208.2600357452631
1299,121.43816665782897
1300,229.58701513891776
1301,292.00960852956797
1302,240.78460786128053
1303,4.541290589120933
1304,99.89826028421429
1305,182.3827402257293
1306,163.67476658204163
1307,-36.14147259433088
1308,-114.37921652021458
1309,311.4337612386553
1310,186.7559301758809
1311,290.54346080854884
1312,-32.13085278433357
1313,397.8853595695523
1314,534.928339081522
1315,398.199134918034
1316,258.9206438013477
1317,248.96416343713852
1318,228.46598251589995
1319,399.79017680433736
1320,474.69253574400284
1321,56.55586653791241
1322,327.7842826858464
1323,200.03635091448376
1324,545.9339913656354
1325,37.544280576225106
1326,250.98455858311607
1327,438.5264774176233
1328,200.7566331433752
1329,410.1112259485453
1330,64.67295939745529
1331,251.85193783464717
1332,110.75356070516023
1333,466.3717383438552
1334,27.140929254854257
1335,7.070150632101104
1336,207.23453596813474
1337,100.36975397728025
1338,-27.907607494633936
1339,-10.560909016096758
1340,450.7544406349892
1341,7.558114887277526
1342,90.47227943477402
1343,416.02860315515704
1344,-88.25842165552194
1345,249.4637291880367
1346,247.06038075318665
1347,9.856871539300357
1348,224.4361769560863
1349,333.1079843513113
