,Cargo Metric TONS
123,99.23028939607414
124,31.337393602938533
125,308.2690990083274
126,354.43639673626376
127,123.03965947351696
128,282.8260101852766
129,598.1474778893707
130,370.05489059459853
131,508.0033876344756
132,94.18579315652444
133,621.6945484978623
134,509.9743868341483
135,36.975747809802925
136,336.8547836205806
137,74.79195186011552
138,217.2364448457468
139,175.09666095357846
140,270.6327957307087
141,128.85604413005404
142,604.1653952759693
143,162.79203823396728
144,490.91204941878283
145,127.46028539443748
146,143.02958634345032
147,314.3394762887162
148,82.88578823396728
149,78.94378983462192
150,130.9184463258083
151,362.7400726852766
152,-113.27425219019705
153,386.8667843529238
154,42.77733714377766
155,322.38085276877763
156,245.7248340630615
157,628.4902277687777
158,45.623326180381355
159,25.606787433639937
160,315.9957161256472
161,235.49161160522027
162,203.42453699509215
163,598.0425581017903
164,237.84083726437083
165,632.2223865929618
166,276.44087354214616
167,340.5869424447648
168,57.00049916927122
169,223.39682846077017
170,70.79749356697988
171,284.744549491159
172,364.5012323097882
173,267.56320494083167
174,350.8616175934503
175,287.7657201272839
176,523.345213604072
177,266.373455741159
178,68.82649436730722
179,149.61341563494926
180,334.6214849519565
181,262.22161776665257
182,376.7494888856091
183,122.84745530261121
184,515.9923042207467
185,374.98832926109753
186,367.2617121437777
187,161.29966655586978
188,38.73041895685179
189,344.42402105652957
190,49.61778447351696
191,346.39502025620226
192,136.51410233462192
193,103.93586936730725
194,245.19765289769606
195,136.90674916927122
196,628.5426876625679
197,118.40789028103603
198,-0.6968567588410224
199,6.891243566979881
200,263.41136696632526
201,217.32645118038135
202,268.1870752594608
203,630.4612269684503
204,139.07825938494926
205,-99.05757864216622
206,-15.462589726155699
207,-2.7727757460942257
208,129.07521226437083
209,31.66895210130187
210,354.9111180078389
211,386.97170414050436
212,259.4693685669799
213,167.10774436730725
214,601.7747169259745
215,297.9879353821791
216,163.32312564933272
217,127.87996454475964
218,170.35743686224058
219,-96.39003945687699
220,115.43645008625857
221,367.2617121437777
222,227.9748340630615
223,258.54191883625856
224,53.16342055750644
225,278.67417221077017
226,228.02729395685176
227,247.6433733689439
228,105.00439525620229
229,264.34999664769606
230,379.14016723560394
231,140.0815734856039
232,72.76849276665257
233,21.23040879378283
234,35.23724276665257
235,353.7558095818518
236,489.6283876344756
237,43.65232698070869
238,38.468119487900424
239,278.56925242318965
240,636.2693047798878
241,599.8561776200922
242,338.6684031388824
243,64.83203607417164
244,120.54970974279564
245,354.43639673626376
246,13.293952101301869
247,63.175796237240604
248,172.5428109895371
249,254.28516107417164
250,272.49887514280084
251,14.174623368943884
252,34.735960663716156
253,32.55512188888241
254,517.7469753677956
255,617.962389673678
256,112.24603379378281
257,148.73274436730725
258,76.81541095357846
259,621.7994682854428
260,245.66136696632523
261,225.21044797907203
262,228.9575202562023
263,596.0190990083273
264,66.69811548626376
265,531.4390499779238
266,260.30307846077017
267,344.9486199944323
268,340.7967820199259
269,262.1691578728623
270,98.93143574835072
271,509.6006791001536
272,364.81857389999254
273,274.4174144486832
274,47.09304327711763
275,262.748798932018
276,246.7159236382226
277,517.3272962174735
278,21.702547837895253
279,614.4309339021177
280,34.6835007699259
281,-78.72720444249353
282,246.40116427548097
283,344.5814007379004
284,526.214519475642
285,340.7967820199259
286,627.922305459622
287,244.79996655980295
288,365.3431728378953
289,257.1285678833126
290,54.65579223560394
291,620.5537710762967
292,237.31365609900539
293,-73.5395088340021
294,1.2216825470413823
295,283.7712618341483
296,256.7833414392097
297,236.2838688081663
298,63.01841655586978
299,17.183490606856935
300,15.93578299345549
301,374.5660678833126
302,81.94011880816626
303,360.82411560685694
304,144.6333662865911
305,618.4778520890435
306,490.85958952499254
307,231.61308030261122
308,188.25834469312815
309,340.9017018075064
310,217.39382452711763
311,118.9927412865911
312,88.06295598234536
313,156.14076331420975
314,346.49994004378283
315,53.822082341813655
316,135.0931296509694
317,128.86537268920978
318,128.43370654148632
319,-70.73828785622237
320,44.912204502283885
321,126.94683338332736
322,184.84352745914828
323,336.17784716648634
324,128.32878675390577
325,37.313161753905774
326,348.9430782875679
327,373.2271696365859
328,525.5785122726961
329,493.6753058214015
330,31.347704261097505
331,112.56079315652444
332,269.5342041405043
333,159.27620746240683
334,318.4913142632226
335,254.70742245195655
336,608.0024738877341
337,320.3573936753147
338,598.0950179955805
339,-21.480507112754253
340,267.005556694105
341,241.20319460456045
342,132.51964404148632
343,258.859260426463
344,220.09083726437083
345,260.2506185669799
346,243.8062947571791
347,15.317411194764816
348,99.09139765718427
349,602.1943960762967
350,286.71554869083167
351,136.90674916927122
352,370.6240694839673
353,537.8831349923073
354,371.2561704369133
355,323.71584476550436
356,57.554241165997894
357,264.34999664769606
358,333.9445484978623
359,142.87220666207952
360,372.75503059247353
361,505.9209801697596
362,149.2638317826727
363,340.7967820199259
364,40.64895826273417
365,346.8146994065245
366,624.5482293694324
367,154.0123844331663
368,48.74279463658593
369,240.4357067826727
370,519.5605948860975
371,-7.421213246094226
372,97.25929019640148
373,46.666875649332695
374,264.8247179192712
375,197.51153939607414
376,370.83649128659107
377,223.87545598234536
378,511.67659808740683
379,52.79620130097456
380,-17.53850871340893
381,362.9524944879004
382,36.65449996959856
383,326.00809180538135
384,369.2851712372406
385,348.73323871240683
386,36.39220050064722
387,19.311869487900424
388,258.8068005326727
389,255.1575686836399
390,52.26511388560908
391,352.46539753659107
392,112.93067085130188
393,131.0758260071791
394,614.1686344331663
395,64.56973660522027
396,636.111925098517
397,368.97041187449895
398,354.8560758865859
399,353.20241827711766
400,513.8574368622405
401,626.5716884628953
402,31.826331782672696
403,254.44254075554244
404,127.29641723560391
405,611.6821728181282
406,155.01944970031988
407,517.3797561112638
408,130.94129167646295
409,242.5116257699259
410,116.24049208691844
411,264.9296377068518
412,314.2870163949259
413,36.864339544759645
414,39.920168156524454
415,-103.20941661667268
416,231.13835903103603
417,76.76295105978818
418,352.9401188081663
419,66.85549516763456
420,225.17290153822776
421,236.94643684247347
422,101.96487016763457
423,342.7677812195986
424,131.0462114640435
425,241.8877554512967
426,266.26853595357846
427,540.0639737671411
428,618.3204724076727
429,63.12333634345032
430,29.855332583000035
431,8.914702660442828
432,59.076418156524454
433,19.311869487900424
434,166.3105186753147
435,129.9034236382226
436,44.538496768289235
437,181.16703823396728
438,599.7512578325116
439,211.72821294410497
440,141.2224553026112
441,143.08204623724058
442,161.28643174671404
443,352.6227772179619
444,256.0463206986832
445,353.1499583833273
446,15.618441403251126
447,127.61766507580829
448,619.6710894043993
449,364.81857389999254
450,245.60890707253498
451,634.4032253677956
452,69.0363339424683
453,136.9592090630615
454,280.487791729072
455,51.90354303593125
456,23.46370746240683
457,254.3376209679619
458,265.592205741159
459,-59.01721244576686
460,225.38274111338885
461,140.56360274901056
462,11.726202539849652
463,119.41242043691325
464,62.75611708691841
465,266.1636161659979
466,616.5068528893707
467,632.3797662743327
468,103.19077573790042
469,42.46257778103603
470,41.36007994083164
471,238.41224768920975
472,200.66398095031988
473,358.90557630097453
474,155.4214934463867
475,200.76890073790042
476,-7.421213246094226
477,533.5149689651769
478,276.59825322351696
479,-86.8735007101356
480,36.81187965096936
481,652.19467805864
482,-13.229291057531697
483,511.46675851224575
484,62.651197299337895
485,22.64766599672882
486,268.60933663724575
487,246.19132470031988
488,29.80287268920975
489,-90.97287879085172
490,276.65071311730725
491,363.3197137444323
492,267.56320494083167
493,239.28465529867805
494,242.61654555750644
495,255.26507069868322
496,-108.99379653922983
497,292.6810061836399
498,153.1009103944375
499,241.67791587613561
500,221.0735234575116
501,83.05852236338885
502,-16.918126510462912
503,360.82411560685694
504,58.65673900620226
505,336.2303070602766
506,249.13965129704138
507,57.210338744432306
508,19.982701180381355
509,-26.14009280687185
510,178.29842890718427
511,29.534084742795642
512,157.35766815652445
513,355.0160377954195
514,132.79804252939937
515,260.2506185669799
516,50.877661995092154
517,217.11661160522027
518,254.54746054312298
519,358.5357748169799
520,192.5151024552151
521,163.36235073396728
522,34.57858098234536
523,217.58875064933272
524,308.00031106191324
525,-13.081047898698131
526,48.53295506142484
527,-23.031827162104747
528,74.84441175390577
529,160.6636593529238
530,60.568789834621924
531,-12.080798940211821
532,336.90724351437086
533,2.739405592473503
534,227.61862200947562
535,262.85371871959853
536,247.06373230978818
537,29.219325380054016
538,240.5930864640435
539,-90.97287879085172
540,342.9251609009694
541,246.3487043816907
542,137.01166895685176
543,140.58644809966523
544,638.2927638733506
545,271.505203340177
546,511.9453860338209
547,301.9299337815244
548,59.246141761097505
549,156.80373539050433
550,254.28516107417164
551,640.0539234978623
552,-104.99933824609423
553,242.40670598234536
554,66.96041495521513
555,525.7948403253199
556,354.80361599279564
557,188.99536543365468
558,25.487166555869777
559,143.08204623724058
560,246.3487043816907
561,51.53632377939937
562,247.43353379378283
563,2.949245167634558
564,122.89991519640148
565,337.9914666847882
566,274.57479413005404
567,18.600747809802925
568,215.31790553986443
569,205.50045598234536
570,358.79807428593125
571,146.60436548626376
572,31.242784473516963
573,68.61665479214616
574,5.424656392800841
575,41.36007994083164
576,280.85501098560394
577,-78.54200699216108
578,-102.97587915263131
579,303.9009329811971
580,515.7235162743327
581,285.8471808214015
582,330.6794865526112
583,270.2629942467141
584,310.240098208
585,265.5397458473687
586,-83.13220536341407
587,608.2123134628953
588,51.03504167646298
589,608.3605566217288
590,271.5576632339673
591,616.0438503677956
592,226.42887280980295
593,242.61654555750644
594,524.2959801697596
595,64.93695586175218
596,216.74673391044283
597,330.78440634019177
598,286.71554869083167
599,229.32473951273417
600,326.16547148675215
601,63.67707834017699
602,44.912204502283885
603,199.6923781709079
604,344.5814007379004
605,143.1277597993379
606,205.13057828756791
607,128.94744712613561
608,205.4479960885551
609,621.9043880730234
610,124.7659946084936
611,228.39987200947562
612,220.79365209736872
613,110.3799543816907
614,511.8864376625679
615,-97.13903933628387
616,135.50166187449895
617,291.865098208
618,176.16551467367805
619,38.94674700947559
620,474.8228079811971
621,342.09084476550436
622,219.46974351437083
623,116.3844311875731
624,119.37844848560391
625,175.14912084736872
626,523.8238411256472
627,-8.771830242820897
628,38.3107398065296
629,256.36108006142484
630,40.33419889999254
631,71.05979303593125
632,497.6173042207468
633,530.2614376625679
634,41.891167356197116
635,619.8284690857702
636,338.82578282025327
637,364.55369220357846
638,247.89466563494926
639,65.64807753984965
640,366.9994126748263
641,-25.527425299680118
642,342.7677812195986
643,370.73157149901056
644,-37.353420497716115
645,46.45703607417164
646,38.468119487900424
647,274.3099124336399
648,258.38453915488776
649,297.72563591322773
650,37.686869487900424
651,60.78511788724575
652,626.3093889939439
653,258.9641802140435
654,-112.98825483236544
655,-42.01300619183371
656,125.75158566371617
657,45.93808554312298
658,48.95912268920975
659,207.27652905980293
660,33.30839280261122
661,-9.086589605562494
662,101.09636880816626
663,51.79862324835071
664,66.6456555924735
665,520.0916823014629
666,62.59873740554761
667,148.65743912286229
668,536.1219753677956
669,537.5094272583126
670,344.6338606316907
671,638.1353841919799
672,612.3025550210741
673,155.1768293816907
674,606.2846376344755
675,270.84263530586975
676,-28.815444492161078
677,427.9625522583126
678,548.000430459622
679,606.136394475642
680,19.521709063061508
681,13.241492207511612
682,505.6586807008083
683,466.51913203218425
684,133.15695494083167
685,133.1517449944323
686,533.7312970178009
687,44.019546237240604
688,152.99599060685694
689,252.20924208691844
690,267.61566483462195
691,363.05741427548094
692,242.6690054512967
693,163.32312564933272
694,46.56195586175218
695,183.1380374336399
696,17.550709863388846
697,143.4381185669799
698,43.53060805750644
699,64.56973660522027
700,-1.9872013617774087
701,38.573039275480966
702,357.1968765702532
703,505.8160603821791
704,614.4309339021177
705,278.77909199835074
706,268.66179653103603
707,533.9411365929618
708,64.67465639280084
709,23.784955302611223
710,122.15348968593644
711,33.79733098234536
712,41.94362724998737
713,626.0470895249925
714,38.52057938169068
715,648.0952999779238
716,-99.05757864216622
717,270.58033583691844
718,30.68904247679029
719,276.5457933297267
720,238.3597877954195
721,23.784955302611223
722,160.18768150113561
723,258.27961936730725
724,-37.19604081634532
725,251.11065049671404
726,600.0135573014629
727,42.51503767482632
728,280.59271151665257
729,126.84191359574682
730,-95.2729599241917
731,363.267253850642
732,521.4266742981897
733,620.4488512887161
734,620.3439315011356
735,229.94583326273417
736,254.7598823457468
737,241.5729960885551
738,270.58033583691844
739,78.74930470751161
740,514.0213050210741
741,-3.1211321127542533
742,100.90243494802338
743,-68.26733184347557
744,350.7042379120795
745,235.0278975365911
746,251.42799208691844
747,233.1093582307087
748,35.43677168365468
749,273.5286624336399
750,-81.06542289869816
751,259.41690867318965
752,23.148948099665205
753,47.85662484900536
754,47.54186548626376
755,241.41561640718427
756,351.6274307008083
757,40.64895826273417
758,242.61654555750644
759,128.31534617318965
760,73.1480559463867
761,-3.374295059168361
762,145.35665787286229
763,272.8660943993327
764,-72.76174694968529
765,386.66534192597453
766,246.40116427548097
767,307.79047148675215
768,505.44884112564716
769,282.6686305039058
770,256.46599984900536
771,241.46807630097456
772,256.41353995521513
773,-1.0976730192913067
774,-17.59096860719916
775,254.8123422395371
776,330.6270266588209
777,531.8652176057087
778,39.44154063494926
779,239.12727561730725
780,38.88779863822259
781,135.0931296509694
782,98.983895642141
783,48.53295506142484
784,276.86055269246833
785,324.1944722870795
786,-16.361254591179062
787,134.72591039443748
788,356.45985582972673
789,250.29070278103603
790,260.35553835456045
791,251.16311039050433
792,344.68632052548094
793,139.23382069868322
794,173.28304143527657
795,45.623326180381355
796,136.79250082253498
797,23.732495408820938
798,276.91301258625856
799,646.281680459622
800,201.1885798882226
801,152.09384512728388
802,-120.56662879085172
803,248.16232389999254
804,-1.3508359657054143
805,239.07481572351696
806,180.90152905980295
807,272.91855429312295
808,259.36444877939937
809,245.41007470031988
810,51.64124356697988
811,122.89991519640148
812,131.71704315652443
813,257.70820894246833
814,264.982097600642
815,509.39083952499254
816,282.6686305039058
817,90.0864150758083
818,499.6407633142097
819,27.090946499010556
820,95.14939925783895
821,90.89005926828925
822,316.3104754883888
823,-58.041975235629195
824,344.7912403130615
825,121.0769671189439
826,68.82649436730722
827,37.84424916927122
828,193.46462120914828
829,239.3746616333126
830,260.6728799447648
831,148.8148188042331
832,75.0017914352766
833,329.89763031093645
834,-5.957961766032724
835,144.87282040488776
836,-118.84879253759317
837,41.68132778103603
838,265.0345574944323
839,175.20158074115898
840,206.5245186555476
841,622.3149307008083
842,215.31790553986443
843,326.68502825947564
844,514.0737649148643
845,350.8616175934503
846,513.7000571808699
847,261.65020734181365
848,48.48049516763456
849,239.54953699509215
850,370.67911160522027
851,-11.057588805235184
852,149.2113718888824
853,16.903619246714044
854,268.7142564248263
855,625.9946296312023
856,264.9296377068518
857,260.30307846077017
858,238.56962737058058
859,635.9545454171462
860,367.1567923561971
861,268.55687674345546
862,334.10192817923314
863,41.94362724998737
864,360.45431412286234
865,-77.4290473395572
866,507.73459968806145
867,503.7401413949259
868,25.277326980708693
869,234.36532950228388
870,311.73246988609753
871,316.10063591322773
872,37.26070186011552
873,154.0123844331663
874,-6.453798699025441
875,358.9580361947648
876,223.41174191371616
877,73.7762506493327
878,262.85371871959853
879,126.23942718593644
880,366.94695278103603
881,154.96698980652963
882,93.97595358136336
883,23.411247568616545
884,314.18209660734533
885,219.31236383300003
886,143.08204623724058
887,262.27407766044286
888,513.7525170746601
889,267.61566483462195
890,378.87786776665257
891,597.8851784204195
892,206.46947653429459
893,378.2011868622406
894,-70.89566753759317
895,328.7609472467288
896,72.97833234181365
897,-104.32649614935798
898,241.52053619476482
899,220.74119220357844
900,-8.68577334511221
901,59.630160153251126
902,-18.540769343475546
903,142.7148269807087
904,111.12723243038137
905,39.50048900620226
906,49.67024436730722
907,124.81845450228388
908,-38.67044049052441
909,147.88305878152443
910,236.99889673626376
911,49.70458110293853
912,-0.2544719817107648
913,-11.363211645439549
914,19.976094572534976
915,531.5964296592946
916,-31.790790936938492
917,174.9917411659979
918,622.0093078606039
919,93.87103379378281
920,499.7981429955806
921,302.19872172793856
922,17.603169757179103
923,352.6227772179619
924,35.925709863388846
925,236.89397694868322
926,30.531662795419493
927,221.2309031388824
928,286.6630887970414
929,268.76671631861655
930,98.54051860293855
931,227.67108190326587
932,-91.068662055895
933,235.13281732417164
934,136.317703340177
935,290.7100069839673
936,99.4061570199259
937,239.23219540488776
938,358.5357748169799
939,143.33319877939937
940,235.23773711175218
941,519.665514673678
942,515.775976168123
943,252.89380293365468
944,348.7856986061971
945,-38.331983238902524
946,59.45598133625859
947,366.8420329934555
948,626.5716884628953
949,310.2925581017903
950,5.163680946386705
951,237.4036624336399
952,247.85321294410497
953,121.24452789769606
954,348.7856986061971
955,531.7078379243378
956,29.114405592473503
957,259.4693685669799
958,66.8030352738443
959,-4.777371949685289
960,29.942616966325232
961,268.7142564248263
962,228.7825686836399
963,-16.412390462432086
964,525.368672697535
965,156.0883034204195
966,543.9535122726961
967,352.83261679312295
968,213.48937256861657
969,45.0171242898644
970,357.0394968888824
971,-17.118829563086734
972,157.51504783789522
973,238.41224768920975
974,247.27357188494926
975,194.6985234575116
976,49.60098533789525
977,221.74707710130187
978,211.72821294410497
979,118.93507144640148
980,243.69036776665257
981,640.3162229668137
982,336.5400242578389
983,378.772947979072
984,256.7833414392097
985,7.380954502283885
986,41.02266599672882
987,43.278619246714044
988,233.05689833691844
989,247.78974584736872
990,57.05295906306151
991,615.5717113236832
992,-15.147830363414073
993,348.9430782875679
994,637.978004510609
995,-43.31887799052441
996,260.19815867318965
997,363.3197137444323
998,-91.54080110000746
999,30.741502370580548
1000,-114.49625151046291
1001,134.34670414050433
1002,188.62556394966003
1003,21.23040879378283
1004,523.5025932854428
1005,46.45703607417164
1006,611.6297129243378
1007,349.1030401964015
1008,359.3252554512967
1009,49.51286468593642
1010,192.9898237267903
1011,-8.453228143143065
1012,523.5025932854428
1013,55.8455414352766
1014,369.12779155586975
1015,73.82871054312298
1016,110.58979395685176
1017,15.037539834621924
1018,-87.06201099379774
1019,259.62674824835074
1020,634.1409258988443
1021,217.2889047395371
1022,148.9332553833126
1023,258.7018807450921
1024,151.28729087613561
1025,10.833241966325232
1026,155.3342090630615
1027,525.7423804315297
1028,312.1586375138824
1029,501.716682301463
1030,22.64766599672882
1031,61.653619246714044
1032,-138.82108400327115
1033,530.2089777687777
1034,50.55641415488779
1035,212.6473558297267
1036,363.05741427548094
1037,529.4680507782512
1038,342.5579416444375
1039,156.6167411659979
1040,237.2611962052151
1041,48.80174300783892
1042,249.13965129704138
1043,357.0394968888824
1044,364.19435288937086
1045,19.36432938169068
1046,36.81187965096936
1047,255.52737016763456
1048,590.0011816217288
1049,142.76728687449895
1050,26.053078460770166
1051,-76.86112503040147
1052,69.72933246240683
1053,239.12727561730725
1054,112.98313074509214
1055,518.2256028893707
1056,278.88401178593125
1057,-107.3087946973888
1058,71.17705674671404
1059,128.86537268920978
1060,256.30862016763456
1061,163.32312564933272
1062,270.3154541405043
1063,511.3618387246652
1064,-10.448256992161078
1065,511.1051876625679
1066,513.3328379243378
1067,513.7525170746601
1068,272.55133503659107
1069,352.67523711175215
1070,19.825321499010556
1071,300.0113944756421
1072,288.5816281029238
1073,-83.55188451373624
1074,135.18041403429459
1075,17.65562965096936
1076,33.52854303593125
1077,547.8430507782512
1078,289.7891792207468
1079,499.693223208
1080,125.16803835456044
1081,33.74487108855507
1082,523.3976734978623
1083,161.28643174671404
1084,336.2303070602766
1085,523.9287609132277
1086,58.814118687573085
1087,485.2088913949259
1088,254.8123422395371
1089,254.44254075554244
1090,514.0213050210741
1091,-75.02617622060069
1092,61.70607914050433
1093,-5.345294258841022
1094,40.54403847515363
1095,553.8609681648497
1096,613.5482522302202
1097,214.933114392141
1098,84.87214188169068
1099,54.65579223560394
1100,492.8415959276112
1101,54.714740606856935
1102,114.90167005097454
1103,42.88874540882094
1104,-4.458769850007457
1105,55.02949996959856
1106,15.684630451296698
1107,505.7636004883888
1108,245.77729395685176
1109,165.13674516763456
1110,244.5875447571791
1111,60.680198099665205
1112,388.8461807008083
1113,241.61444877939937
1114,356.4073959359364
1115,520.1441421952532
1116,143.28073888560908
1117,271.4527434463867
1118,23.253867887245747
1119,37.313161753905774
1120,38.468119487900424
1121,135.12795414050433
1122,141.0061272499874
1123,118.30297049345549
1124,141.05858714377763
1125,505.55376091322773
1126,136.94988050390577
1127,250.60546214377763
1128,56.89557938169068
1129,157.4974124336399
1130,292.02247788937086
1131,149.31629167646295
1132,259.52182846077017
1133,25.755954502283885
1134,230.47579099672882
1135,235.39511679312298
1136,-98.36103865654974
1137,258.9641802140435
1138,121.24452789769606
1139,78.89132994083164
1140,27.884333383327345
1141,604.0080155945985
1142,532.0225972870794
1143,38.573039275480966
1144,-62.3511928915064
1145,327.8217113236832
1146,129.02275237058058
1147,328.18893058021513
1148,139.23382069868322
1149,125.06311856697991
1150,-6.377309155889833
1151,262.53895935685694
1152,208.6004376428008
1153,256.25616027384433
1154,49.93254383625859
1155,349.1030401964015
1156,28.613123489537088
1157,220.03837737058055
1158,392.57833952499254
1159,56.73819970031988
1160,60.942497568616545
1161,270.2629942467141
1162,30.426743007838922
1163,495.5938451272838
1164,124.58318734900539
1165,228.39987200947562
1166,541.8251333916526
1167,509.39083952499254
1168,600.1709369828338
1169,29.855332583000035
1170,340.7443221261356
1171,495.6987649148644
1172,101.85995038005403
1173,-94.62887983236544
1174,249.65582525946084
1175,114.30851220031988
1176,250.23824288724575
1177,238.62208726437083
1178,53.50732297907203
1179,248.79442485293856
1180,2.7918654862637595
1181,286.6630887970414
1182,615.8340107926346
1183,-8.16249842974679
1184,626.3618488877341
1185,149.47367135783378
1186,489.308269475642
1187,349.1555000901917
1188,173.12566175390577
1189,305.55717281812815
1190,159.11882778103603
1191,-6.695911255567694
1192,521.7414336609313
1193,258.5969609575116
1194,316.4153952759694
1195,-114.95925403203813
1196,345.0010798882226
1197,627.922305459622
1198,143.49057846077017
1199,8.862242766652571
1200,239.28465529867805
1201,351.6274307008083
1202,57.05295906306151
1203,29.324245167634558
1204,176.6946489640435
1205,624.2334700066906
1206,350.75669780586975
1207,39.33662084736869
1208,251.2706124055476
1209,367.3141720375679
1210,200.55647893527657
1211,615.9389305802151
1212,192.9898237267903
1213,149.4212114640435
1214,511.3618387246652
1215,272.81363450554244
1216,7.15354303593125
1217,149.36875157025324
1218,-23.801874350667305
1219,357.144416676463
1220,145.7022200066907
1221,124.42580766763457
1222,152.86173699115898
1223,11.888864806529597
1224,511.62413819361655
1225,66.69811548626376
1226,390.81717990048094
1227,322.22347308740683
1228,503.8975210762967
1229,138.82528847515363
1230,484.7302638733507
1231,131.02857605978818
1232,217.64121054312298
1233,363.0049543816907
1234,266.7432572251536
1235,334.6214849519565
1236,233.16181812449895
1237,237.2611962052151
1238,268.66179653103603
1239,62.651197299337895
1240,624.0760903253199
1241,135.5060624695986
1242,369.02287176828924
1243,61.63549608855507
1244,253.29407149901056
1245,328.70848735293856
1246,201.71583726437083
1247,501.4543828325116
1248,284.63962970357846
1249,126.73699380816626
1250,35.558490606856935
1251,515.9398443269565
1252,205.07811839377766
1253,360.98149528822773
1254,169.0787435669799
1255,267.005556694105
1256,142.92466655586975
1257,334.7264047395371
1258,628.0180887246652
1259,272.91855429312295
1260,527.601971366159
1261,104.04078915488778
1262,240.2783271013019
1263,163.37558554312298
1264,80.91478903429459
1265,25.644546237240604
1266,268.66179653103603
1267,352.51785743038135
1268,230.47579099672882
1269,628.3853079811971
1270,544.0584320602766
1271,148.83766415488776
1272,237.20873631142484
1273,49.722704261097505
1274,30.793962264370833
1275,231.66554019640148
1276,320.3573936753147
1277,-91.48834120621717
1278,63.070876449660034
1279,158.85003983462192
1280,26.203851534294586
1281,380.90132686011555
1282,120.90607064607414
1283,235.43266323396725
1284,252.2617019807087
1285,284.5347099159979
1286,375.19816883625856
1287,13.66117135783378
1288,291.9175581017903
1289,493.72776571519177
1290,268.60933663724575
1291,-16.517310250012628
1292,364.55369220357846
1293,67.6715366333126
1294,153.55541403429459
1295,243.12173391044286
1296,145.4267531709079
1297,-0.5555021901970747
1298,133.42574288724575
1299,131.71704315652443
1300,124.95819877939937
1301,130.54864484181365
1302,235.5965313928008
1303,56.843119487900424
1304,378.772947979072
1305,293.9934770890435
1306,246.7159236382226
1307,27.831873489537088
1308,17.340870288227734
1309,346.6573197251536
1310,234.3128696084936
1311,267.61566483462195
1312,29.586544636585927
1313,360.401854229072
1314,624.4433095818517
1315,366.6296111908316
1316,263.41136696632526
1317,264.40245654148634
1318,258.48945894246833
1319,491.6518467279385
1320,520.1441421952532
1321,-26.930502190197075
1322,345.1085819032659
1323,139.14004783789522
1324,222.51030798119712
1325,44.43357698070869
1326,235.13281732417164
1327,348.68077881861655
1328,240.33078699509215
1329,497.5648443269565
1330,-179.90896712713771
1331,274.62725402384433
1332,4.92024436730722
1333,501.8740619828338
1334,37.791789275480966
1335,50.82520210130187
1336,244.32524528822776
1337,151.1823710885551
1338,39.815248368943884
1339,25.32978687449898
1340,515.2513772302202
1341,30.636582583000035
1342,10.833241966325232
1343,338.82578282025327
1344,37.4705414352766
1345,332.18338887335074
1346,326.00809180538135
1347,34.735960663716156
1348,256.7308815454195
1349,260.35553835456045
1350,382.8723260597882
1351,507.1631892632226
1352,-109.22733400327115
1353,53.542983737240604
